objID,SG1_votes,SG2_prob,SG3_timescale_class,SG3_timescale_peak,SG3_prob_1,SG3_prob_2,SG3_prob_3,SG3_prob_4,SG3_lower_bound,SG3_upper_bound,PROBABILITY_FLAG
587738948286349320,4,0.0071,4,10,0.250035,0.0946329,0.103431,0.551902,9.29435,10.0,0
587738948286349713,8,0.0002,4,9,0.131683,0.194034,0.270941,0.403342,6.31546,10.0,0
587738948286414928,0,0.0,4,10,0.150331,0.123172,0.168248,0.558248,8.76406,10.0,0
587738948286414959,0,0.0066,4,10,0.0880566,0.0508572,0.106489,0.754597,9.11383,10.0,0
587738948286414978,0,0.2134,4,10,0.00448371,0.00863482,0.0298325,0.957049,9.3195,10.0,0
587738948286414980,0,0.282,4,10,0.014849,0.0303778,0.121514,0.833259,8.88344,10.0,0
587738948286480528,18,0.0,1,0,0.53587,0.28968,0.106164,0.0682863,0.0,2.42332,0
587738948286480541,0,0.0607,1,0,0.427779,0.158274,0.145114,0.268833,0.0,5.55744,0
587738948286546013,0,0.0003,4,10,0.198118,0.135194,0.194054,0.472634,8.2861,10.0,0
587738948286546047,7,0.004,4,10,0.24872,0.190406,0.223836,0.337038,7.31449,10.0,0
587738948286546075,0,0.1537,4,10,0.0781022,0.0190542,0.0377841,0.86506,9.34119,10.0,0
587738948286611514,0,0.0001,4,10,0.311411,0.128522,0.144319,0.415748,8.52025,10.0,0
587738948286677010,19,0.542,3,3,0.0800798,0.213995,0.360865,0.34506,0.0532523,7.19261,0
587738948286677165,2,0.4916,4,10,0.0434061,0.0887648,0.250566,0.617263,8.12578,10.0,0
587738948286742628,0,0.7451,4,10,0.00628019,0.020061,0.151339,0.82232,8.79708,10.0,0
587738948286742645,0,0.4594,4,10,0.0345531,0.0704029,0.228522,0.666522,8.38172,10.0,0
587738948286742671,0,0.0,4,10,0.356816,0.0915701,0.0890703,0.462544,9.14789,10.0,0
587738948286742688,0,0.0009,4,10,0.0359461,0.0535469,0.128139,0.782368,8.91942,10.0,0
587738948286808155,0,0.2075,4,10,0.502244,0.123212,0.0790885,0.295456,8.43583,10.0,0
587738948286808180,5,0.0006,1,0,0.337219,0.203554,0.201068,0.258159,6.66966,11.0,0
587738948286873644,0,0.6832,4,10,0.0071984,0.0232301,0.155758,0.813814,8.62621,10.0,0
587738948286873731,0,0.7289,4,10,0.0126565,0.0447612,0.225823,0.71676,8.35593,10.0,0
587738948286873758,0,0.0001,4,10,0.203676,0.115421,0.145216,0.535687,8.86625,10.0,0
587738948287004790,1,0.0002,1,0,0.505488,0.189961,0.12616,0.178391,0.0,4.88692,0
587738948287004804,2,0.0803,4,10,0.0566053,0.0873338,0.242389,0.613672,8.11222,10.0,0
587738948287004808,0,0.0116,4,10,0.17611,0.153599,0.139356,0.530935,8.70409,10.0,0
587738948287004819,17,0.1699,3,3,0.0302125,0.326956,0.465469,0.177363,1.26841,5.78401,0
587738948287004822,0,0.1292,4,10,0.24699,0.280001,0.15662,0.316389,7.66624,10.0,0
587738948287004824,0,0.6592,4,10,0.00715483,0.0130702,0.0897825,0.889992,9.06028,10.0,0
587738948287070251,0,0.2673,4,10,0.021759,0.0138376,0.031713,0.93269,9.35237,10.0,0
587738948287070259,20,0.4097,1,0,0.57797,0.22057,0.133413,0.0680474,0.0,2.66439,0
587738948287070284,19,0.0451,3,3,0.248983,0.269737,0.284493,0.196787,1.01689,7.88903,0
587738948287070289,0,0.4243,4,10,0.0151692,0.017964,0.0568022,0.910065,9.21168,10.0,0
587738948287135788,0,0.2821,4,9,0.234015,0.229053,0.249588,0.287344,6.09303,10.0,0
587738948287135830,0,0.0887,4,10,0.0206918,0.0581998,0.234742,0.686366,8.3165,10.0,0
587738948287135847,0,0.9386,4,10,0.226591,0.282204,0.205725,0.28548,6.98454,10.0,0
587738948287201419,0,0.4329,4,10,0.0597201,0.174492,0.272165,0.493623,7.91001,10.0,0
587738948287266915,0,0.0068,4,10,0.330853,0.124229,0.111479,0.433438,8.82241,10.0,0
587738948287332440,3,0.3129,4,10,0.013003,0.0562133,0.278784,0.652,8.0455,10.0,0
587738948287332467,0,0.3269,4,10,0.0226449,0.0624435,0.24025,0.674662,8.22166,10.0,0
587738948287332506,0,0.0002,4,10,0.237313,0.110042,0.131868,0.520777,8.76802,10.0,0
587738948287397967,17,0.7107,4,6,0.0897561,0.0895387,0.341717,0.478988,3.42438,8.49634,1
587738948287398045,12,0.1902,4,10,0.299578,0.0648562,0.197431,0.438135,7.78182,10.0,0
587738948287398065,0,0.0252,4,10,0.16611,0.142931,0.107599,0.58336,8.8907,10.0,0
587738948287463562,0,0.0181,4,10,0.130033,0.137936,0.192693,0.539338,8.50042,10.0,0
587738948287463581,0,0.0982,4,10,0.491108,0.150045,0.0620345,0.296813,7.05733,10.0,0
587738948287463606,0,0.8489,4,10,0.00868275,0.0266782,0.160837,0.803802,8.69811,10.0,0
587738948287463623,6,0.6876,3,3,0.0826184,0.265867,0.368804,0.28271,0.0,5.88027,0
587738948287529053,0,0.0024,4,10,0.15362,0.0931947,0.114967,0.638218,9.16255,10.0,0
587738948287529056,3,0.8357,4,9,0.026604,0.082827,0.270233,0.620336,6.91891,10.0,0
587738948287529082,0,0.0,4,10,0.344058,0.0615424,0.0541453,0.540255,9.29815,10.0,0
587738948287529128,7,0.3454,4,10,0.054395,0.0968614,0.261429,0.587315,8.04669,10.0,0
587738948287594555,10,0.0085,4,10,0.0497653,0.119236,0.305317,0.525682,7.77322,10.0,0
587738948287594623,20,0.5736,3,3,0.068415,0.350565,0.415711,0.165309,0.919529,5.79224,0
587738948287594630,7,0.3219,4,10,0.175062,0.223278,0.276178,0.325482,6.8919,10.0,0
587738948287594667,0,0.209,4,10,0.00733885,0.0124563,0.0373692,0.942836,9.33279,10.0,0
587738948287594675,0,0.0008,4,10,0.498806,0.0733683,0.034466,0.393359,9.26356,10.0,0
587738948287660127,0,0.0001,4,10,0.158634,0.0925735,0.0975681,0.651224,9.19496,10.0,0
587738948287660134,12,0.4356,4,10,0.0633461,0.099535,0.25883,0.578289,8.00694,10.0,0
587738948287660150,0,0.4977,4,10,0.0195438,0.0298606,0.101836,0.848759,9.08107,10.0,0
587738948287725595,0,0.095,1,0,0.68287,0.122296,0.0343093,0.160524,0.0,8.10066,0
587738948287725605,2,0.1101,4,10,0.0184117,0.0642943,0.265578,0.651716,8.1398,10.0,0
587738948287725710,0,0.0007,4,10,0.467859,0.0815407,0.0583838,0.392216,9.10325,10.0,0
587738948287725713,4,0.7116,4,10,0.0367049,0.0810886,0.247253,0.634953,8.1182,10.0,0
587738948287791194,0,0.4092,4,10,0.0122378,0.0346834,0.145805,0.807274,8.84594,10.0,0
587738948287791261,7,0.1517,4,10,0.072273,0.11409,0.253406,0.560231,8.04262,10.0,0
587738948287791285,0,0.0683,4,10,0.0684142,0.149243,0.275007,0.507336,7.787,10.0,0
587738948287856752,3,0.8004,4,9,0.0275553,0.0608133,0.220887,0.690744,8.28065,10.0,0
587738948287856774,17,0.0155,4,10,0.0696277,0.153352,0.311534,0.465486,7.3951,10.0,0
587738948287987753,9,0.0135,1,0,0.366165,0.199413,0.186299,0.248122,6.74429,11.0,0
587738948287987794,12,0.1108,4,10,0.0336741,0.104212,0.304174,0.55794,7.90796,10.0,0
587738948287987802,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
587738948288053379,0,0.0368,4,10,0.0335402,0.0962081,0.131143,0.739109,8.9354,10.0,0
587738948288053395,0,0.1361,4,10,0.00388136,0.0104757,0.0754994,0.910144,9.06639,10.0,0
587738948288053418,1,0.1182,4,10,0.0583097,0.115838,0.290358,0.535495,7.82506,10.0,0
587738948288118881,3,0.3455,4,10,0.0117619,0.0392763,0.23734,0.711622,8.12743,10.0,0
587738948288184439,1,0.0014,4,10,0.228008,0.0912764,0.121073,0.559642,8.63045,10.0,0
587738948288250022,6,0.7527,4,10,0.0333498,0.0653317,0.26205,0.639269,8.02051,10.0,0
587738948288315539,0,0.0,4,10,0.184371,0.1005,0.140619,0.57451,8.88776,10.0,0
587738948288315553,0,0.0003,4,10,0.289724,0.111935,0.105207,0.493134,8.74686,10.0,0
587738948288380960,0,0.6216,4,10,0.0483384,0.0265716,0.0492968,0.875793,9.33795,10.0,0
587738948288380971,0,0.1697,4,10,0.024872,0.0485432,0.111183,0.815402,8.98768,10.0,0
587738948288381004,0,0.3019,4,10,0.0444162,0.053008,0.0944885,0.808087,9.1873,10.0,0
587738948288446588,0,0.7577,4,10,0.054949,0.0802904,0.242215,0.622546,8.1659,10.0,0
587738948288446646,0,0.0013,4,10,0.108672,0.0754283,0.106834,0.709066,9.05701,10.0,0
587738948288577687,0,0.1111,4,10,0.0181908,0.0401557,0.108487,0.833166,9.04697,10.0,0
587738948288643189,0,0.0198,4,10,0.0375128,0.0332405,0.0726073,0.856639,9.25668,10.0,0
587738948288643224,1,0.7476,4,9,0.0520097,0.119396,0.29487,0.533724,6.7271,10.0,0
587738948288643225,0,0.3239,4,10,0.0192051,0.0676201,0.257869,0.655306,8.0512,10.0,0
587738948288643274,0,0.0189,4,10,0.232487,0.115834,0.143486,0.508193,8.51869,10.0,0
587738948288643279,0,0.9182,4,10,0.0162188,0.056528,0.254848,0.672405,8.14606,10.0,0
587738948288643287,2,0.0001,4,10,0.490748,0.0866246,0.0513917,0.371236,9.11061,10.0,0
587738948288643295,16,0.3896,4,9,0.0193652,0.0521077,0.230077,0.69845,7.19545,10.0,0
587738948288708627,0,0.3492,4,10,0.106767,0.0951749,0.174421,0.623637,8.58913,10.0,0
587738948288708675,20,0.8487,2,2,0.0392459,0.440135,0.362859,0.15776,0.0,4.35126,0
587738948288708721,1,0.1817,4,10,0.0261234,0.0556664,0.207953,0.710257,8.38805,10.0,0
587738948288708819,0,0.0031,4,10,0.0370452,0.0297966,0.115968,0.81719,8.99409,10.0,0
587738948288708832,0,0.1602,4,10,0.263432,0.13484,0.113922,0.487806,8.92457,10.0,0
587738948288708855,0,0.7423,4,10,0.0180471,0.0352945,0.110559,0.8361,9.12869,10.0,0
587738948288774210,0,0.5412,4,10,0.0034544,0.00993754,0.10769,0.878918,8.98495,10.0,0
587738948288774211,0,0.009,4,10,0.0676039,0.0643421,0.165685,0.702369,8.76706,10.0,0
587738948288774218,0,0.0004,4,10,0.565746,0.0751611,0.0410788,0.318014,9.10024,10.0,0
587738948288774276,0,0.0281,4,10,0.0284428,0.0453055,0.140175,0.786077,8.85851,10.0,0
587738948288774295,3,0.4473,4,7,0.00628908,0.0696767,0.407519,0.516515,4.73032,9.9357,0
587738948288774299,2,0.6694,4,10,0.015191,0.0199183,0.113252,0.851638,8.97876,10.0,0
587738948288774306,0,0.0618,4,10,0.00796809,0.0117459,0.0565729,0.923713,9.22426,10.0,0
587738948288774330,5,0.009,4,10,0.0244954,0.0575031,0.251335,0.666667,8.18528,10.0,0
587738948288774340,20,0.1902,2,1,0.174043,0.548679,0.215654,0.0616246,0.739521,5.91377,0
587738948288774364,0,0.0258,4,10,0.0204823,0.0367491,0.121604,0.821164,8.99164,10.0,0
587738948288774366,0,0.0002,4,10,0.439776,0.0553296,0.0393054,0.465589,9.21621,10.0,0
587738948288774429,19,0.0014,4,9,0.110265,0.168257,0.281015,0.440464,6.36481,10.0,0
587738948288839758,3,0.9193,3,3,0.0461987,0.297224,0.410254,0.246323,0.0,5.76247,0
587738948288839763,0,0.3659,4,10,0.0441286,0.108636,0.220616,0.626619,8.53949,10.0,0
587738948288839768,0,0.3792,4,10,0.00938372,0.0510841,0.169892,0.76964,8.72794,10.0,0
587738948288839771,0,0.1891,4,10,0.0148428,0.0477031,0.221778,0.715676,8.437,10.0,0
587738948288839795,0,0.0138,4,10,0.0665058,0.044293,0.104933,0.784269,9.0583,10.0,0
587738948288839799,5,0.0055,4,10,0.26045,0.143559,0.165628,0.430363,8.06664,10.0,0
587738948288839826,0,0.0682,4,10,0.00239604,0.00564352,0.0468584,0.945102,9.20272,10.0,0
587738948288839840,1,0.1172,4,10,0.0252235,0.0665789,0.254511,0.653686,8.18647,10.0,0
587738948288905357,0,0.0,4,10,0.554226,0.0961202,0.0478918,0.301762,8.77113,10.0,0
587738948288905408,0,0.0,4,10,0.465148,0.0674826,0.0507008,0.416669,9.24427,10.0,0
587738948288970829,0,0.1642,4,10,0.0274563,0.0216617,0.042397,0.908485,9.24504,10.0,0
587738948289036438,20,0.4039,3,3,0.144956,0.303895,0.342388,0.208761,0.247251,6.05596,0
587738948289036449,0,0.0,4,10,0.299964,0.109867,0.112857,0.477312,8.8078,10.0,0
587738948289036456,0,0.0001,4,10,0.100807,0.12113,0.228426,0.549637,8.32164,10.0,0
587738948289036461,2,0.3859,4,10,0.256207,0.234751,0.195581,0.31346,7.46858,10.0,0
587738948289036468,0,0.0,4,10,0.475862,0.0484024,0.041813,0.433923,9.26492,10.0,0
587738948289036490,0,0.0002,1,0,0.678842,0.0672619,0.0298926,0.224004,0.0,8.69287,0
587738948289036493,0,0.0136,4,10,0.123439,0.0414788,0.0719278,0.763154,9.19143,10.0,0
587738948289036502,0,0.0084,4,10,0.0258118,0.0307736,0.100272,0.843143,9.06776,10.0,0
587738948289036504,0,0.8369,4,9,0.00149206,0.0126156,0.151616,0.834276,7.42015,10.0,0
587738948289102082,0,0.0188,4,10,0.139311,0.119808,0.126196,0.614685,8.79374,10.0,0
587738948289232983,1,0.1206,4,10,0.0244166,0.0512201,0.194186,0.730178,8.42557,10.0,0
587738948289233003,0,0.8269,4,10,0.0134023,0.0280455,0.177948,0.780604,8.48362,10.0,0
587738948289298554,0,0.0001,4,10,0.416084,0.0864277,0.064821,0.432667,9.10033,10.0,0
587738948289364041,0,0.4804,4,10,0.108053,0.0999194,0.188217,0.60381,8.53512,10.0,0
587738948289364054,0,0.0519,4,10,0.0158095,0.0274359,0.100429,0.856326,9.04106,10.0,0
587738948289364083,0,0.0009,4,10,0.516602,0.0808277,0.0659943,0.336576,9.01294,10.0,0
587738948289429554,0,0.0001,4,10,0.340856,0.109154,0.0844493,0.46554,9.0229,10.0,0
587738948289495081,16,0.1065,1,0,0.282345,0.300879,0.260957,0.155819,0.0,5.12844,0
587738948289495144,10,0.0613,1,0,0.673344,0.239422,0.0484845,0.0387497,0.0,2.03673,0
587738948289560666,0,0.0071,1,0,0.534294,0.1347,0.0787119,0.252294,0.0,6.84729,0
587738948289626249,0,0.002,4,10,0.0884637,0.0796041,0.145835,0.686097,8.89947,10.0,0
587738948289691758,8,0.8177,4,10,0.0247924,0.0673503,0.248616,0.659241,8.11055,10.0,0
587738948289691779,0,0.0864,4,10,0.135584,0.153203,0.229776,0.481437,7.93193,10.0,0
587738948289691780,7,0.7961,2,1,0.107876,0.349101,0.287544,0.25548,0.0,6.54092,0
587738948289691793,0,0.3992,4,10,0.0440826,0.144429,0.299299,0.512189,6.58978,10.0,0
587738948289691803,1,0.0001,4,10,0.0493765,0.0355197,0.0831106,0.831993,9.13423,10.0,0
587738948289691811,5,0.8502,4,10,0.0138986,0.0686382,0.292655,0.624809,7.98249,10.0,0
587738948289691822,0,0.0,4,10,0.572773,0.0790276,0.0501826,0.298017,8.94239,10.0,0
587738948289757203,0,0.5619,4,10,0.192547,0.208371,0.203243,0.395839,7.81215,10.0,0
587738948289757244,0,0.0855,4,10,0.00609595,0.00971805,0.0719374,0.912249,9.11655,10.0,0
587738948289757264,19,0.0084,1,0,0.625731,0.238238,0.0832376,0.0527939,0.0,2.29249,0
587738948289757287,0,0.0005,4,10,0.0462628,0.0469971,0.112806,0.793934,9.16878,10.0,0
587738948289757313,0,0.0073,4,10,0.0760952,0.139518,0.332121,0.452265,7.38139,10.0,0
587738948289822805,0,0.1032,4,10,0.091102,0.0550597,0.101399,0.75244,9.15782,10.0,0
587738948289822830,0,0.0153,4,10,0.117347,0.0644919,0.066778,0.751383,9.24441,10.0,0
587738948289822849,20,0.6475,2,1,0.158794,0.587773,0.204533,0.048899,0.0,2.60476,1
587738948289822863,0,0.0971,4,10,0.0321764,0.102366,0.304865,0.560592,7.74989,10.0,0
587738948289822865,18,0.8599,4,6,0.0519151,0.120995,0.339252,0.487838,4.43577,9.66556,1
587738948289822884,5,0.0672,4,9,0.0445564,0.0862161,0.266083,0.603144,6.89428,10.0,0
587738948289822895,2,0.0432,4,10,0.0081919,0.0158413,0.112205,0.863762,8.79052,10.0,0
587738948289888387,15,0.6822,3,3,0.0581409,0.359887,0.386405,0.195567,0.969,6.15091,0
587738948289888425,14,0.0004,1,0,0.833473,0.0878162,0.0260216,0.0526892,0.0,1.0,0
587738948290019381,0,0.2286,4,10,0.0659579,0.107287,0.284146,0.542609,7.8804,10.0,0
587738948290019484,0,0.0385,4,10,0.0192231,0.0533187,0.169291,0.758167,8.73396,10.0,0
587738948290084867,1,0.1369,4,9,0.0447136,0.104718,0.275291,0.575278,6.92628,10.0,0
587738948290150455,20,0.502,1,0,0.52536,0.211725,0.171429,0.0914855,0.0,3.08966,1
587738948290150520,8,0.6545,4,10,0.108025,0.0888498,0.227315,0.57581,8.2613,10.0,0
587738948290150547,0,0.0239,4,10,0.0126646,0.0414043,0.214755,0.731176,8.48974,10.0,0
587738948290216060,0,0.0001,4,10,0.0690813,0.0745969,0.186055,0.670267,8.84776,10.0,0
587738948290216116,0,0.0,1,0,0.697047,0.0582979,0.0299121,0.214743,0.0,8.81915,0
587738948290281536,0,0.2338,4,10,0.187446,0.125974,0.0983536,0.588226,9.04636,10.0,0
587738948290281546,0,0.1925,4,10,0.0200188,0.0437039,0.189084,0.747194,8.50001,10.0,0
587738948290281558,4,0.2801,4,10,0.0107753,0.028709,0.168335,0.79218,8.47186,10.0,0
587738948290281818,1,0.0008,4,10,0.0992041,0.128782,0.167298,0.604715,8.6347,10.0,0
587738948290347029,12,0.382,4,10,0.107509,0.184862,0.28516,0.42247,7.28982,10.0,0
587738948290347162,7,0.0049,4,10,0.222976,0.124075,0.135877,0.517072,8.85818,10.0,0
587738948290347191,0,0.0537,4,10,0.0330794,0.0511522,0.133757,0.782012,8.96245,10.0,0
587738948290347204,20,0.0041,3,3,0.129006,0.265143,0.354131,0.25172,0.0,5.94079,0
587738948290347222,18,0.0034,4,6,0.0715189,0.149734,0.340782,0.437965,2.94751,8.86013,0
587738948290347240,0,0.1024,4,10,0.004327,0.0119615,0.0736282,0.910083,9.12415,10.0,0
587738948290412683,0,0.1795,4,10,0.0453274,0.0732922,0.259226,0.622155,8.03625,10.0,0
587738948290412697,0,0.0137,4,10,0.0765823,0.105697,0.177076,0.640645,8.62616,10.0,0
587738948290412710,0,0.634,4,10,0.330034,0.108599,0.14022,0.421147,8.41523,10.0,0
587738948290412745,0,0.0605,1,0,0.711236,0.112977,0.0513137,0.124473,0.0,7.41161,0
587738948290412791,0,0.0009,1,0,0.526928,0.17681,0.0915738,0.204688,0.0,5.64692,0
587738948290412809,0,0.1603,4,10,0.0897395,0.181004,0.332281,0.396975,7.1215,10.0,0
587738948290478149,1,0.0014,4,10,0.324736,0.097526,0.108706,0.469032,9.26741,10.0,0
587738948290478166,0,0.0009,4,10,0.0713141,0.104242,0.280774,0.54367,8.01525,10.0,0
587738948290478168,0,0.5787,4,9,0.0123541,0.0533076,0.257634,0.676705,7.03873,10.0,0
587738948290478204,12,0.0379,4,10,0.0410323,0.1177,0.332767,0.508501,7.52612,10.0,0
587738948290478235,11,0.0,1,0,0.558341,0.137774,0.111244,0.19264,0.0,5.44402,0
587738948290543694,0,0.0011,4,10,0.209233,0.102103,0.125279,0.563385,9.04296,10.0,0
587738948290609251,0,0.1389,4,10,0.0673113,0.061122,0.0823331,0.789234,9.06055,10.0,0
587738948290609291,0,0.0027,4,10,0.0261284,0.052198,0.201482,0.720191,8.58832,10.0,0
587738948290674795,9,0.0049,4,10,0.0343208,0.0508813,0.132595,0.782203,8.96041,10.0,0
587738948290674837,0,0.6318,4,10,0.01217,0.0136464,0.0362835,0.9379,9.35549,10.0,0
587738948290740340,18,0.0293,4,9,0.113141,0.247172,0.287276,0.35241,6.03488,10.0,0
587738948290740349,0,0.5276,4,10,0.0315883,0.0948813,0.289742,0.583789,8.0506,10.0,0
587738948290805951,2,0.103,4,10,0.056156,0.0978793,0.284988,0.560977,7.91424,10.0,0
587738948291002494,0,0.0001,1,0,0.586712,0.102421,0.0691197,0.241747,0.0,7.49476,0
587738948291133546,0,0.0368,4,10,0.00874942,0.0137384,0.041759,0.935753,9.26518,10.0,0
587738948291199054,0,0.019,4,10,0.0116145,0.011454,0.0304991,0.946432,9.32671,10.0,0
587738948291199103,0,0.0001,4,10,0.508018,0.129305,0.0886953,0.273982,8.28343,10.0,0
587738948291199108,13,0.0466,4,6,0.08405,0.216655,0.346596,0.352699,2.95539,9.11416,0
587738948291264633,0,0.0037,4,10,0.189727,0.0840664,0.078054,0.648152,9.20188,10.0,0
587738948291264638,0,0.0128,4,10,0.202576,0.0984765,0.076962,0.621986,9.20839,10.0,0
587738948291330183,0,0.9035,1,0,0.344743,0.212,0.184593,0.258663,6.95785,11.0,0
587738948291395641,12,0.1214,4,10,0.0391488,0.0969054,0.2981,0.565846,6.70427,10.0,0
587738948291395642,17,0.0181,4,10,0.0580748,0.170064,0.323295,0.448566,7.38285,10.0,0
587738948291395722,0,0.0498,4,10,0.0731674,0.144788,0.217731,0.564313,8.33753,10.0,0
587738948291395745,0,0.0067,4,10,0.0816477,0.0845655,0.0854738,0.748313,9.08018,10.0,0
587738948291461252,8,0.1339,4,10,0.0311358,0.0841454,0.268723,0.615996,8.13551,10.0,0
587738948291461267,0,0.3047,4,10,0.00792257,0.00694239,0.0304148,0.95472,9.34398,10.0,0
587738948291526662,1,0.0602,4,10,0.187186,0.149438,0.190536,0.47284,8.04772,10.0,0
587738948291526688,0,0.1145,4,10,0.389818,0.189017,0.147638,0.273527,7.52924,10.0,0
587738948291526788,13,0.9888,1,0,0.814686,0.166518,0.00958025,0.00921613,0.0,1.0,1
587738948291592309,0,0.0,4,10,0.106571,0.0722475,0.139653,0.681529,9.02203,10.0,0
587738948291592312,0,0.023,4,10,0.0498771,0.0598943,0.13506,0.755169,9.03162,10.0,0
587738948291592337,20,0.0054,4,10,0.143091,0.152783,0.261368,0.442757,7.64966,10.0,0
587738948291788851,7,0.2979,4,10,0.0551887,0.152086,0.29504,0.497685,7.64905,10.0,0
587738948291788896,0,0.0033,4,10,0.0439565,0.117638,0.265192,0.573214,8.23843,10.0,0
587738948291788924,0,0.0064,4,10,0.0296989,0.0257008,0.0506771,0.893923,9.35442,10.0,0
587738948291788964,13,0.1156,4,10,0.0838403,0.150957,0.311744,0.453458,7.46034,10.0,0
587738948291788970,0,0.0325,4,10,0.0193819,0.018203,0.0573532,0.905062,9.16469,10.0,0
587738948291788975,13,0.7702,1,0,0.374795,0.32077,0.183141,0.121294,0.0,2.51652,0
587738948291788991,15,0.5137,2,1,0.116245,0.555842,0.217962,0.109951,0.0,2.82597,1
587738948291854461,0,0.4257,4,10,0.0975787,0.177545,0.233071,0.491805,7.93542,10.0,0
587738948291854480,0,0.0007,4,10,0.0309915,0.0358986,0.082036,0.851074,9.12495,10.0,0
587738948291854503,2,0.3411,4,6,0.0457996,0.119994,0.305683,0.528524,7.59815,10.0,0
587738948291919993,0,0.68,4,10,0.0249688,0.0552657,0.194775,0.724991,8.56761,10.0,0
587738948291920017,9,0.1227,4,10,0.0578978,0.110777,0.288089,0.543236,7.83481,10.0,0
587738948291920019,0,0.0005,4,10,0.124659,0.0848331,0.132146,0.658362,9.15089,10.0,0
587738948291985526,0,0.0944,4,10,0.323721,0.104755,0.0733971,0.498128,9.05311,10.0,0
587738948291985537,0,0.0384,4,10,0.0707261,0.110525,0.196325,0.622424,8.51833,10.0,0
587738948291985553,0,0.2947,4,10,0.0126124,0.0162411,0.105221,0.865925,9.02887,10.0,0
587738948292116507,0,0.0223,4,10,0.0233786,0.0427533,0.0530298,0.880838,9.30177,10.0,0
587738948292182099,0,0.0046,4,10,0.0710674,0.0292933,0.0369649,0.862674,9.41244,10.0,0
587738948292247626,1,0.5718,4,10,0.00971565,0.0288784,0.182095,0.779311,8.65599,10.0,0
587738948292247639,0,0.45,4,10,0.00702027,0.0308943,0.217267,0.744818,7.17709,10.0,0
587738948292247652,0,0.0918,4,10,0.00318244,0.0125388,0.120794,0.863484,8.79042,10.0,0
587738948292247662,0,0.0006,4,10,0.70383,0.0228913,0.0155133,0.257766,9.24919,10.0,0
587738948292247671,4,0.352,4,9,0.00478591,0.0330412,0.238955,0.723218,7.16611,10.0,0
587738948292247712,0,0.2507,4,10,0.00187343,0.0122691,0.0858013,0.900056,9.00943,10.0,0
587738948292313091,14,0.7014,2,1,0.249298,0.308848,0.199328,0.242526,0.0,5.01006,1
587738948292313117,0,0.0,4,10,0.292536,0.149342,0.140573,0.41755,8.55193,10.0,0
587738948292378784,0,0.0633,1,0,0.639007,0.0880608,0.0475998,0.225333,0.0,7.82969,0
587738948292444182,3,0.3685,4,10,0.223261,0.16283,0.173763,0.440147,8.42509,10.0,0
587738948292509800,0,0.348,4,10,0.31998,0.142229,0.172743,0.365048,7.92849,10.0,0
587738948292509860,0,0.3428,4,10,0.191228,0.158123,0.229763,0.420886,7.89533,10.0,0
587738948292575336,19,0.0677,4,10,0.0637816,0.140787,0.287378,0.508054,7.73315,10.0,0
587738948292640902,0,0.1842,4,10,0.00762134,0.0208659,0.148682,0.822831,8.67847,10.0,0
587738948292706362,4,0.1619,4,10,0.0319209,0.0751461,0.252744,0.640189,8.12542,10.0,0
587738948292706403,0,0.0002,4,10,0.415512,0.0950611,0.0692044,0.420223,9.10294,10.0,0
587738948292706424,0,0.0693,4,10,0.0382259,0.0792257,0.237179,0.645369,8.23452,10.0,0
587738948292706453,0,0.0251,4,10,0.013721,0.017802,0.0560099,0.912467,9.23451,10.0,0
587738948292771896,0,0.1762,4,10,0.0290648,0.0469815,0.16782,0.756134,8.71228,10.0,0
587738948292771993,1,0.0649,4,10,0.0154744,0.0498287,0.238521,0.696176,8.30571,10.0,0
587738948292772002,1,0.0871,4,10,0.0358647,0.121966,0.32861,0.513559,7.54738,10.0,0
587738948292772031,0,0.0005,4,10,0.138518,0.10471,0.152882,0.60389,8.87282,10.0,0
587738948292772067,0,0.0007,4,10,0.54883,0.0901246,0.0584978,0.302547,8.64239,10.0,0
587738948292772080,1,0.0155,4,10,0.0766865,0.120978,0.293902,0.508434,7.73946,10.0,0
587738948292837483,0,0.4187,4,10,0.0328235,0.0722584,0.187293,0.707625,8.5434,10.0,0
587738948292837503,0,0.7876,4,10,0.013649,0.0370683,0.142877,0.806406,8.78058,10.0,0
587738948292837516,0,0.6029,4,10,0.345187,0.205505,0.143569,0.305739,7.70421,10.0,0
587738948292903010,0,0.0759,4,10,0.289424,0.212706,0.141787,0.356083,8.18501,10.0,0
587738948292903018,0,0.0003,4,10,0.229722,0.0973174,0.112219,0.560742,9.11678,10.0,0
587738948292968583,1,0.1551,4,10,0.00823637,0.0247261,0.192175,0.774863,8.41528,10.0,0
587738948293165205,20,0.138,4,10,0.0887166,0.133666,0.280339,0.497279,6.56867,10.0,0
587738948293165208,0,0.0021,4,10,0.0998787,0.0472963,0.066601,0.786224,9.29989,10.0,0
587738948293230728,2,0.2693,4,10,0.00974273,0.0260279,0.201992,0.762238,8.55895,10.0,0
587738948293296193,0,0.0004,1,0,0.74695,0.0596498,0.0311977,0.162202,0.0,8.74722,0
587738948293296230,0,0.5894,4,10,0.00451573,0.00870797,0.060417,0.926359,9.13874,10.0,0
587738948293296239,0,0.0043,4,10,0.119384,0.138534,0.221475,0.520606,8.18281,10.0,0
587738948293296267,0,0.0,4,10,0.152183,0.0708448,0.0861967,0.690776,9.22438,10.0,0
